year,team,rswp,ps_points,qb_cap_share,rb_cap_share,wr_cap_share,te_cap_share,ol_cap_share,dl_cap_share,lb_cap_share,sec_cap_share,st_cap_share,norm_total_spend,traded_from,traded_to,norm_fa_spend,ext_spend_rank,avg_age,qb_pa,rb_pa,wr_pa,te_pa,ol_pa,dl_pa,lb_pa,sec_pa,st_pa
2019,TEN,0.563,3,0.144403916,0.040027766,0.086203843,0.044290671,0.188372434,0.140401608,0.105135417,0.210139876,0.041024469,177265969.7,1,2,105225664.3,15,26.5,0.001125219,0.049752341,0.259903584,0.011031561,0.176129908,0.148374499,0.211486062,0.142196825,0
2019,WAS,0.188,0,0.179947514,0.049258672,0.059053615,0.103487553,0.191117261,0.068701573,0.130206871,0.180381943,0.037844997,161937164.6,0,1,15268189.97,29,26.1,0.152234198,0.06389548,0.143600446,0.00403099,0.042854284,0.407901884,0.063552417,0.121930301,0
2018,ARI,0.188,0,0.039373392,0.046690792,0.164555393,0.062627658,0.12573047,0.193279848,0.120948476,0.192465898,0.054328073,134308822.3,1,1,98230825.27,26,26.5,0.216047331,0.036096523,0.093764542,0.00016619,0.167818919,0.116665559,0.248720335,0.120720601,0
2018,ATL,0.438,0,0.135364238,0.043876647,0.148094989,0.013141331,0.238971374,0.137676558,0.027540452,0.214609171,0.04072524,166796579,0,1,21866363.76,2,26.9,0,0.049118533,0.130565752,0.033777222,0.008362002,0.374890948,0.110088723,0.29319682,0
2018,BAL,0.625,1,0.176832132,0.020897042,0.081115188,0.030347047,0.138266934,0.065976204,0.155153023,0.266142851,0.065269578,158579497.5,1,0,27561788.73,23,26,0.07545915,0.01099913,0.110247097,0.16109889,0.245741034,0.08198189,0.158771167,0.155701642,0
2018,BUF,0.375,0,0.046387854,0.117884453,0.028463763,0.094325435,0.1253362,0.302359184,0.08106357,0.161994821,0.042184719,109030085.3,3,1,124724721.8,32,26.7,0.237694913,0.00842208,0.085441396,0.001861402,0.073906808,0.180189802,0.235116414,0.177367184,0
2018,CAR,0.438,0,0.130069854,0.039099378,0.07664231,0.054369427,0.2039354,0.251159062,0.104628679,0.105600047,0.034495841,174196704.7,1,2,58261146.41,19,26.8,0,0.226617966,0.273548061,0.015337666,0.057239536,0.13661591,0.121531237,0.168951505,0.00015812
2018,CHI,0.75,1,0.064879395,0.016794813,0.158961599,0.095113569,0.158329504,0.12814748,0.204111447,0.137284038,0.036378155,166137100.7,1,1,237544988.4,5,25.7,0.256698853,0.016566949,0.186797781,0.044428648,0.111821969,0.076318544,0.286258713,0.021108544,0
2018,CIN,0.375,0,0.100101595,0.035737502,0.128943433,0.05322884,0.155565154,0.217317921,0.11015225,0.171353941,0.027599364,174116870.1,0,1,28782236.94,9,25.2,0.000146531,0.071800132,0.257337534,0.082496886,0.241160525,0.094380541,0.069103964,0.179383105,0.004190783
2018,CLE,0.469,0,0.15573974,0.035870883,0.124852743,0.043396306,0.223341405,0.101640438,0.138929462,0.152563562,0.023665462,158087417.9,8,4,138093714.9,12,25.3,0.206927469,0.045290453,0.077745269,0.040559672,0.10106885,0.361391629,0.006311642,0.160646029,5.90E-05
2018,DAL,0.625,2,0.01559331,0.054196828,0.121558114,0.016969618,0.312118854,0.24833922,0.137411493,0.073068236,0.020744327,142179427.7,2,4,25665008.81,13,25.4,0.008918867,0.268667828,0.034558747,0.006179181,0.079957118,0.163725972,0.267059752,0.170932535,0
2018,DEN,0.375,0,0.101514551,0.012555947,0.093752461,0.019076552,0.177644203,0.12864435,0.225944274,0.21165995,0.029207711,156591717.9,3,2,71208067.83,31,26,0.103657546,0.044593417,0.113550788,0.028409846,0.184590169,0.099611653,0.37579552,0.0496434,0.00014766
2018,DET,0.375,0,0.180902974,0.051982416,0.068099821,0.031905403,0.175177947,0.171850887,0.091741002,0.182847967,0.045491582,153031389.8,2,1,65588920.86,22,26.6,0.002849947,0.141602598,0.023164104,0.007456257,0.445552757,0.098058059,0.144187434,0.136167815,0.000961029
2018,GB,0.406,0,0.137435345,0.009849779,0.16804466,0.063771815,0.207420463,0.120895347,0.171415897,0.082039816,0.039126878,163335257.7,3,2,51355443.62,7,25.7,0.005881014,0.035741387,0.021266505,0.000872667,0.089505236,0.161689938,0.087835787,0.593033844,0.004173623
2018,HOU,0.688,1,0.028727774,0.05543825,0.146400113,0.024696946,0.133681034,0.129278169,0.197511547,0.271474361,0.012791807,159266034.2,0,0,114086481.6,16,25.6,0.212348038,0.035745253,0.232308754,0.02006689,0.11201359,0.014298101,0.143264143,0.22995523,0
2018,IND,0.625,2,0.197062317,0.015968108,0.159806338,0.100054485,0.192395223,0.179027226,0.036803668,0.086819392,0.032063243,132715710.2,3,2,50836753.13,28,25.6,0,0.018780573,0.085105321,0,0.408967256,0.112733353,0.101427573,0.272985924,0
2018,JAC,0.313,0,0.060976172,0.07095037,0.097469855,0.025330611,0.156944497,0.290321295,0.067669092,0.215662546,0.014675561,179908538.6,0,1,115825620.3,17,25.5,0.001881055,0.244641607,0.042062472,0.000282158,0.089663605,0.361496901,0.059733935,0.200133764,0.000104503
2018,KC,0.75,3,0.041657305,0.030599763,0.087361034,0.086795334,0.226739819,0.097032127,0.240511964,0.169010546,0.020292109,154620153,2,2,124770488.6,27,25.8,0.244464945,0.029520295,0.058542435,0.003800738,0.093099631,0.195202952,0.118856089,0.256512915,0
2018,LV_OAK,0.25,0,0.174556527,0.048502101,0.125096407,0.0777311,0.238467172,0.090236842,0.073987698,0.148004229,0.023417924,150904357,6,4,93069346.38,25,27.4,0.47743385,0.20141788,0.057960014,0.083949418,0.129005814,0.01127928,0.018307956,0.020645788,0
2018,LAC,0.75,2,0.142629703,0.028882354,0.156844985,0.043173906,0.172832416,0.221542016,0.045714804,0.177356122,0.011023695,164004576.9,0,0,38576333.83,20,25.8,0.0126807,0.004501648,0.228556936,0.03170175,0.178328684,0.215597261,0.039893482,0.286127314,0.002612224
2018,LAR,0.813,4,0.053072852,0.055432392,0.086264993,0.016123511,0.180087685,0.257988889,0.095012502,0.209537603,0.046479574,165829637.2,3,3,46478734.97,1,25.5,0,0.120041612,0.171129404,0.062191868,0.119589308,0.269573477,0.117192094,0.138224253,0.002057985
2018,MIA,0.438,0,0.069971131,0.027453953,0.170121418,0.029469183,0.200148509,0.284986526,0.093852622,0.11274811,0.011248548,152723360.8,2,3,62537800.34,21,26.5,0.000140683,0.041670184,0.17956726,0.074561774,0.174474551,0.16752483,0.082439999,0.279480037,0.000140683
2018,MIN,0.531,0,0.145094038,0.044380424,0.082107593,0.052775591,0.142721563,0.20323801,0.102601696,0.209370643,0.017710443,185486029.6,0,2,101495524.2,4,25.5,0,0.093849955,0.15613568,0.019785103,0.132002835,0.064277643,0.102047461,0.427496122,0.004405202
2018,NE,0.688,5,0.140439353,0.05037221,0.097042698,0.096085737,0.125248528,0.104315936,0.099436308,0.238887584,0.048171648,165946903,2,4,42568216.51,15,26.8,0,0.093849955,0.15613568,0.019785103,0.132002835,0.064277643,0.102047461,0.427496122,0.004405202
2018,NO,0.813,3,0.176481546,0.046635569,0.084351447,0.04941528,0.23266957,0.179862794,0.096085994,0.10928615,0.025211649,154704239.8,1,1,94373700.41,24,26.3,0.03360526,0.146109826,0.018702058,0.002435164,0.303129185,0.205284305,0.062948983,0.222086935,0.005698283
2018,NYG,0.313,0,0.184225575,0.08583,0.096512797,0.055335154,0.128914751,0.055889934,0.232273542,0.143706715,0.017311532,129248435.2,2,2,119868355,11,26.1,0.024160018,0.029935948,0.063602652,0,0.200696707,0.282301382,0.142712664,0.256590628,0
2018,NYJ,0.25,0,0.10450819,0.053112904,0.086393444,0.025538037,0.243900711,0.116138336,0.112487217,0.245263098,0.012658063,153378660.2,2,1,205833675.8,29,26,0.024117337,0.275972715,0.053347962,0.080342818,0.19881794,0.117429692,0.007866599,0.242104936,0
2018,PHI,0.563,2,0.137283625,0.032342809,0.105445032,0.045721355,0.224441755,0.256545673,0.046915667,0.140627358,0.010676725,159318492.1,2,3,16938804.11,30,25.7,0.300719796,0.002560273,0.085510876,0.012329736,0.006243473,0.207606706,0.137266572,0.247650276,0.000112293
2018,PIT,0.594,0,0.161802908,0.013542898,0.083749378,0.034999124,0.229031842,0.121259554,0.147810084,0.169896312,0.037907899,154676880.4,1,1,8990635.144,18,25.9,0.390320062,0.010298445,0.139824656,0.061550471,0.034318141,0.172221221,0.028103044,0.163363958,0
2018,SF,0.25,0,0.228161466,0.05269745,0.109972835,0.021632217,0.203781175,0.127024454,0.081883914,0.150626628,0.024219862,170266012.2,3,1,128858990.1,3,25.8,0.00037412,0.185607394,0.072403169,0.039172535,0.252948944,0.343353873,0.011201585,0.088292254,0.006646127
2018,SEA,0.625,1,0.164962973,0.03551786,0.127486201,0.021340637,0.153446344,0.082882425,0.172540752,0.220735625,0.021087184,154218009.2,2,4,42558046.11,14,25.7,0.009429658,0.010484157,0.053191381,0.009368821,0.210697085,0.480669202,0.105855513,0.117891001,0.002413181
2018,TB,0.313,0,0.070693768,0.022104706,0.190410372,0.060571749,0.140698795,0.292864366,0.082068028,0.118827789,0.021760426,181783587.4,0,1,112250724.1,6,26.1,0.291477206,0.054117601,0.023823404,0.085014185,0.097800319,0.166239167,0.014923633,0.236485174,0.030119311
2018,TEN,0.563,0,0.057630052,0.03869998,0.049043396,0.068251136,0.197117575,0.158205655,0.188276082,0.195011705,0.047764418,172081630.3,0,1,148561092.4,8,26.1,0.234681676,0.050888755,0.221806641,0.008990946,0.151335605,0.051248393,0.170729076,0.110318909,0
2018,WAS,0.438,0,0.141158051,0.04307039,0.071056701,0.103002609,0.217859221,0.073976591,0.152985608,0.168431619,0.02845921,160868703.4,1,1,83717661.98,10,26.2,0.00201445,0.066745454,0.119013725,0.003787167,0.268767962,0.289221348,0.131409309,0.119040584,0
2017,ARI,0.5,0,0.181756354,0.019312505,0.133592349,0.037124489,0.179180989,0.072870136,0.127048454,0.221883556,0.027231167,175230807.4,1,0,40303216.35,10,27.3,0.009685404,0.031961832,0.050507587,0.068335904,0.160849446,0.130537719,0.4208846,0.127237508,0
2017,ATL,0.625,2,0.173385048,0.037536539,0.178035502,0.023893439,0.164282129,0.210890505,0.030246522,0.13933316,0.042397155,170321075.8,0,1,41105162.57,9,26.4,0,0.045955287,0.010935306,0.027702776,0.22286424,0.360122583,0.097216222,0.235203586,0
2017,BAL,0.563,0,0.193979327,0.038241421,0.124995164,0.033995977,0.175053119,0.062270126,0.128729599,0.189789754,0.052945514,148327816.6,2,2,120373212,28,26.4,0.001572874,0.015857668,0.103049056,0.048939599,0.239979372,0.141687617,0.276078128,0.172835686,0
2017,BUF,0.563,1,0.088170568,0.092002888,0.043420975,0.092068358,0.28882775,0.195275071,0.057442329,0.108549748,0.034242313,133397600.1,5,3,107791326,31,26.7,0.009031916,0.008610738,0.365644401,0.001903098,0.148285652,0.166131095,0.119707984,0.180685115,0
2017,CAR,0.688,1,0.139412026,0.069464744,0.050080387,0.096831908,0.140671628,0.213595293,0.169476618,0.086214881,0.034252515,176544936.1,2,1,105092885.3,4,26.8,0,0.236967136,0.162756671,0.108668848,0.081213935,0.184950762,0.122018183,0.103260065,0.000164401
2017,CHI,0.313,0,0.137688318,0.01550697,0.093969417,0.064357384,0.209638182,0.101280902,0.199331254,0.161978173,0.0162494,166740951.6,0,0,144251431.8,22,26.3,0.274991592,0.023940642,0.157747604,0.047292753,0.065537246,0.137674458,0.149024718,0.142382714,0.001408273
2017,CIN,0.438,0,0.108190005,0.048749985,0.156379957,0.045614987,0.111817147,0.166666437,0.116805532,0.213637907,0.032138043,168265330,2,1,15827600.83,18,25.5,0.003750833,0.119344689,0.272198887,0.087261117,0.142097677,0.08718362,0.042871092,0.240859282,0.004432803
2017,CLE,0,0,0.020123933,0.04024945,0.044860167,0.029637507,0.391884904,0.122943147,0.203144452,0.10069487,0.046461571,119010339.1,2,3,119988494.6,5,24.2,0.093648208,0.024851675,0.088282341,0.049994183,0.122397045,0.424746975,0.024866217,0.171140647,7.27E-05
2017,DAL,0.563,0,0.012973365,0.06435408,0.196142331,0.12491904,0.178564875,0.164052704,0.104659084,0.103196841,0.051137679,143470027.3,0,2,43559768.25,21,26.1,0.005689039,0.266483435,0.010624464,0.000591069,0.168011349,0.236368472,0.142299849,0.169932323,0
2017,DEN,0.313,0,0.026076264,0.040478155,0.16614412,0.031802312,0.15750425,0.119715671,0.213394003,0.22260614,0.022279086,162952576.1,2,1,78449847.58,29,26,0.136823435,0.012863742,0.105443702,0.032159354,0.265168496,0.131483034,0.153663243,0.16220009,0.000194905
2017,DET,0.563,0,0.113474267,0.036984114,0.123522447,0.036759296,0.156744669,0.193892355,0.082218113,0.192476418,0.063928319,162736784.3,2,1,116087134.6,6,25.8,0.002618399,0.058396383,0.023443803,0.204752698,0.307570522,0.089878062,0.208588957,0.103715995,0.001035181
2017,GB,0.438,0,0.135404668,0.015373304,0.201324025,0.023922186,0.181753481,0.097107483,0.180803074,0.129770957,0.034540822,168786940.8,1,0,44800618.56,14,25.7,0.005966932,0.036263546,0.08388351,0.021673436,0.088580063,0.195619117,0.070063326,0.49795007,0
2017,HOU,0.25,0,0.026289773,0.064188204,0.157239111,0.073721653,0.139140457,0.129445635,0.167592022,0.218701779,0.023681365,156392279.9,1,0,16824615.05,8,25.5,0.136247126,0.024730201,0.134739992,0.029152595,0.112540016,0.358169877,0.088601886,0.115818308,0
2017,IND,0.25,0,0.170997736,0.052069055,0.120512847,0.077282704,0.157165161,0.132724558,0.172832415,0.091403849,0.025011675,139473508.8,3,2,101852589.1,30,25.6,0,0.008419586,0.155254777,0,0.29026672,0.050437898,0.060191083,0.435429936,0
2017,JAC,0.625,3,0.063223412,0.087212897,0.083785589,0.044913045,0.149576904,0.280629797,0.080068735,0.18623795,0.024351671,172643673.6,3,2,193767547.3,15,25.6,0.188505708,0.199827654,0.077854376,0.000230364,0.081122127,0.242769142,0.05158439,0.15810624,0
2017,KC,0.625,1,0.141581203,0.027613022,0.035206924,0.046525939,0.16999157,0.118181995,0.279365091,0.141421015,0.04011324,162312306.6,4,3,18488111.61,7,25.9,0.240785013,0.028545941,0.065173952,0.00367529,0.092132025,0.150401427,0.154183764,0.265102587,0
2017,LV_OAK,0.375,0,0.107838221,0.02383582,0.135396166,0.049057837,0.271023191,0.087119548,0.066432284,0.214624097,0.044672835,171509991.5,0,1,27780934.42,2,26.1,0.292328828,0.141318877,0.035441111,0.051332987,0.299068023,0.108254121,0.012698648,0.059557404,0
2017,LAC,0.563,0,0.141338587,0.036894717,0.147072131,0.06029873,0.151016512,0.166017946,0.166761753,0.113410444,0.017189181,149822604.3,0,1,66003425.43,12,25.7,0.075099742,0.004165689,0.211382305,0.029335837,0.032421967,0.147876085,0.236000939,0.263717437,0
2017,LAR,0.688,1,0.052939087,0.044969525,0.171007507,0.021697963,0.138033409,0.129410403,0.228999051,0.185872506,0.027070548,159180889.7,3,2,101700868.5,32,25.1,0,0.125814265,0.176492722,0.064670884,0.138137008,0.263128189,0.112927122,0.116689791,0.002140018
2017,MIA,0.375,0,0.216296964,0.021553937,0.062747915,0.062610129,0.1477329,0.272564906,0.08919784,0.115107706,0.012187703,164617577.9,2,2,45271430.35,3,26.6,0.000152161,0.038831406,0.23831406,0.004382228,0.360651248,0.1813451,0.058034084,0.118289714,0
2017,MIN,0.813,3,0.159041467,0.042505332,0.080185991,0.056990421,0.134473249,0.205858623,0.072379902,0.231001312,0.017563703,153474019.3,0,1,127178917.8,1,26.1,0.090447793,0.092900615,0.124971256,0.011696893,0.066471463,0.072511536,0.288635771,0.252364673,0
2017,NE,0.813,4,0.093333558,0.070987692,0.123593551,0.081524332,0.142941829,0.083123717,0.103675478,0.255141009,0.045678833,168088646.1,2,8,98428061.97,19,26.5,0.090447793,0.092900615,0.124971256,0.011696893,0.066471463,0.072511536,0.288635771,0.252364673,0
2017,NO,0.688,2,0.150709595,0.052653685,0.05000124,0.098037809,0.246011084,0.171444157,0.08223611,0.110128108,0.038778212,146439095.6,1,1,137522940.4,27,26.5,0.124157503,0.01241575,0.021284143,0.002660518,0.159335462,0.441527729,0.060718931,0.170982618,0.006917347
2017,NYG,0.188,0,0.136473483,0.038994523,0.092939139,0.030587756,0.139088951,0.251435308,0.080130951,0.207661697,0.022688192,170283738.7,0,1,55870726.51,16,25.7,0.024322918,0.029074372,0.144806209,0,0.197864108,0.159761975,0.151390366,0.292780053,0
2017,NYJ,0.313,0,0.066964129,0.082570446,0.058181818,0.022596545,0.238542069,0.245949504,0.081923311,0.187773325,0.015498853,134526330.7,4,4,65580778.09,25,25.6,0.020093858,0.017397392,0.222380668,0.100624854,0.23734087,0.105395525,0.012471156,0.284295678,0
2017,PHI,0.813,5,0.051957529,0.050411351,0.131736999,0.063836618,0.224019987,0.234962463,0.097209396,0.123623852,0.022241806,165790781.9,5,3,54852038.06,23,26.4,0.059608211,0.001803315,0.113349473,0.054321781,0.011499222,0.197747091,0.155307428,0.406239964,0.000123515
2017,PIT,0.813,2,0.13925766,0.086568533,0.116951511,0.022412851,0.257992906,0.104114969,0.098519542,0.162452853,0.011729176,163538234.2,3,3,47336501.48,11,26.1,0.339811535,0.008965797,0.205376864,0,0.033419158,0.23606446,0.024466431,0.151895756,0
2017,SF,0.375,0,0.010527622,0.028334044,0.133719949,0.037262172,0.246634299,0.205163339,0.145967253,0.157516673,0.03487465,110735413.6,1,3,161420937.9,26,25.7,0,0.0373297,0.188010899,0.028156222,0.319482289,0.332470481,0.009082652,0.085467757,0
2017,SEA,0.563,0,0.095783824,0.04073245,0.047609543,0.078479013,0.131983654,0.189235373,0.116458359,0.279873089,0.019844694,173351396.5,5,5,32207894.32,17,25.8,0.010014322,0.046776573,0.015678336,0.009949713,0.115003177,0.505734007,0.111858895,0.182422174,0.002562805
2017,TB,0.313,0,0.080147356,0.061137975,0.128516672,0.022693966,0.149041556,0.274191427,0.059426777,0.178785078,0.046059193,158728485.8,1,0,95258206.96,24,26.2,0.298659021,0.028073948,0.171928043,0.138876445,0.094306564,0.050871587,0.014395365,0.172027596,0.030861432
2017,TEN,0.563,2,0.066502671,0.057097748,0.126218685,0.048335088,0.110424885,0.145654728,0.209594216,0.188616773,0.047555206,166006549.9,0,1,110121304.9,13,26.5,0.22591471,0.07988888,0.21283571,0.008627309,0.253056224,0.055214777,0.056793574,0.107668815,0
2017,WAS,0.438,0,0.169945836,0.028051028,0.066867149,0.072888794,0.21480479,0.075651416,0.153295671,0.198488877,0.02000644,175640111,2,1,80498061.58,20,25.9,0.002242488,0.030258634,0.137569143,0.004664374,0.335072507,0.210644341,0.144640454,0.134758559,0.000149499
2016,ARI,0.469,0,0.147607076,0.035582178,0.137207043,0.041398761,0.135030682,0.178809569,0.123043895,0.192621124,0.008699672,166908659.3,1,2,24136649.38,7,26.09,0.008881871,0.034705089,0.031876049,0.062995493,0.3894536,0.134182045,0.270831277,0.067074575,0
2016,ATL,0.688,4,0.200982969,0.013995823,0.172414438,0.04317312,0.164466082,0.195298154,0.064782525,0.091738061,0.053148827,149079282.5,0,0,141258013.6,31,27.08,0.000132057,0.041333774,0.0106966,0.029646748,0.212981182,0.269541103,0.066701882,0.368966656,0
2016,BAL,0.5,0,0.178322825,0.018274286,0.100546439,0.056272085,0.138678384,0.053094149,0.172232867,0.226672349,0.055906615,158469072.3,0,0,61223164.17,8,26.43,0.001743629,0.023581872,0.114379225,0.054252598,0.25960068,0.150895397,0.264602896,0.130943704,0
2016,BUF,0.438,0,0.077554521,0.077499259,0.097841878,0.059772516,0.145175567,0.241656126,0.046572496,0.221941535,0.031986102,155938281.4,0,0,17125566.03,3,26.3,0.145261653,0.007736076,0.350926367,0.001863946,0.094542703,0.149255823,0.164111332,0.083639319,0.00266278
2016,CAR,0.375,0,0.179095636,0.089704862,0.060795294,0.063882282,0.201026134,0.128131914,0.143401153,0.070598593,0.063364132,146369617.3,1,1,17466314.85,11,26.53,0,0.008485505,0.09158365,0.123544474,0.056445433,0.46352541,0.144440499,0.111975029,0
2016,CHI,0.188,0,0.148608547,0.015462073,0.169472653,0.033209792,0.182077692,0.080347636,0.259902679,0.097996504,0.012922424,159242739,1,0,153049098,20,25.85,0.002167555,0.022432884,0.196124517,0,0.191580487,0.172960409,0.245220934,0.167763502,0.001749713
2016,CIN,0.406,0,0.093730478,0.050064598,0.117417313,0.02586703,0.17726102,0.203200101,0.100616163,0.204744341,0.027098954,177952285.3,0,0,22301423.2,24,26.3,0.00388599,0.143524689,0.05992774,0.218707346,0.148823766,0.097711762,0.051706142,0.275712565,0
2016,CLE,0.063,0,0.11837192,0.030778481,0.083145584,0.037885044,0.220746044,0.117188758,0.085673185,0.277498173,0.02871281,111272684.3,3,2,42810977.58,32,25.08,0.086206897,0.032356069,0.115277989,0.004519216,0.157469998,0.243430047,0.184376424,0.17636336,0
2016,DAL,0.813,2,0.162126361,0.060274879,0.132424519,0.063736027,0.140846909,0.095703362,0.108738192,0.196391907,0.039757844,174958584.8,0,0,61710787.49,15,26,0.005371618,0.255716937,0.03507597,0.060552788,0.242350676,0.130816346,0.136564676,0.133550989,0
2016,DEN,0.563,0,0.017180587,0.057989158,0.186899442,0.029730299,0.106663746,0.110589559,0.221169096,0.256619918,0.013158194,154642653.3,1,1,93629552.58,2,25.47,0.147805032,0.079460996,0.076934414,0.027792399,0.111822297,0.205495315,0.165996421,0.184482577,0.000210548
2016,DET,0.563,1,0.187471076,0.031361256,0.14093927,0.045870515,0.140821906,0.140071317,0.106958331,0.162904135,0.043602194,146278666.7,1,2,86567826.9,22,26.09,0.001726737,0.050745461,0.004587452,0.168215146,0.294498924,0.299163692,0.067420074,0.109699367,0.003943147
2016,GB,0.625,3,0.133823764,0.033202692,0.133802055,0.023450738,0.14572745,0.178585069,0.145624809,0.182090745,0.023692679,174816059,0,0,18506186.27,25,25.36,0.005886039,0.08931589,0.079632407,0.021379612,0.110353732,0.305941102,0.056885716,0.330605502,0
2016,HOU,0.563,2,0.101000692,0.055105216,0.044225963,0.014065755,0.216437731,0.165384576,0.198797369,0.178318084,0.026664613,167670146,0,0,164158684.7,30,26.17,0.004430839,0.00918392,0.220575203,0.031579795,0.13170524,0.391225789,0.054712226,0.156586988,0
2016,IND,0.5,0,0.14721582,0.041822113,0.107757408,0.081577168,0.156005618,0.075840116,0.177730877,0.162115866,0.049935014,158830888.8,0,0,28664026.29,4,26.52,0,0.002100489,0.186179735,0.000238692,0.389736245,0.061081275,0.197398258,0.163265306,0
2016,JAC,0.188,0,0.074744789,0.042990811,0.092027321,0.085543659,0.158837481,0.278349234,0.077246073,0.167212907,0.023047725,170786336.3,0,0,270296069.2,23,25.43,0.175029708,0.045916185,0.07403153,0.000213895,0.236932583,0.205608809,0.04547255,0.21679474,0
2016,KC,0.75,2,0.148321344,0.05578793,0.116662509,0.036207387,0.108881669,0.12730729,0.209136632,0.153385124,0.044310115,159785960.8,2,1,87725197.91,6,25.54,0.006746831,0.016894282,0.044724958,0.040344959,0.481282986,0.073453398,0.12944121,0.207111377,0
2016,LV_OAK,0.75,1,0.030226314,0.018430287,0.125059243,0.037616675,0.239746788,0.11485187,0.15187745,0.215583117,0.066608257,179711523.3,1,0,183446243.3,21,26.02,0.255758048,0.125134003,0.130656531,0.00755287,0.267176688,0.093558133,0.05756424,0.062599487,0
2016,LAC,0.313,0,0.121326076,0.05261746,0.126693915,0.057608453,0.179718226,0.159424809,0.109881171,0.179222852,0.013507039,166381631.4,0,0,83266088.27,12,25.73,0.076330954,0.005579685,0.194332158,0.030876408,0.076578223,0.120194375,0.241743356,0.25436484,0
2016,LAR,0.25,0,0.074852605,0.052398323,0.133999683,0.04422367,0.148537199,0.176892496,0.167183911,0.166290215,0.035621898,148392993.2,0,0,58340506.65,9,25,0.000171359,0.130966952,0.025826193,0.067319461,0.202692778,0.27378213,0.183427173,0.113586291,0.002227662
2016,MIA,0.625,1,0.098412639,0.013724056,0.047309861,0.07875254,0.214004436,0.290520436,0.061753614,0.178600038,0.016922379,157292135.3,2,2,39932237.49,29,26.19,0.000119423,0.033366772,0.186920799,0.013232063,0.304647941,0.30823063,0.012826025,0.137861852,0.002794497
2016,MIN,0.5,0,0.085030857,0.092110836,0.063667955,0.065101307,0.214230926,0.189343583,0.080257905,0.198033092,0.012223539,173890296.1,0,1,63872780.05,13,26.58,0.075337743,0.096534464,0.101054728,0.008542534,0.024440075,0.147649207,0.240876472,0.302014965,0.003549812
2016,NE,0.875,5,0.117821375,0.031564296,0.130598321,0.093063492,0.184596558,0.070001274,0.187990344,0.135000111,0.049364229,152038972.7,2,3,46465214.99,18,26.07,0.075337743,0.096534464,0.101054728,0.008542534,0.024440075,0.147649207,0.240876472,0.302014965,0.003549812
2016,NO,0.438,0,0.178680215,0.047917117,0.049325514,0.057075184,0.185236996,0.117140479,0.114797692,0.207426471,0.042400332,121655467.9,0,1,87854447.47,5,26.4,0.102654348,0.010265435,0.115852764,0.002199736,0.090091411,0.355281811,0.100552378,0.217382803,0.005719314
2016,NYG,0.688,1,0.185050522,0.069373993,0.097687698,0.02180184,0.095455895,0.24111649,0.08958192,0.181214009,0.018717631,162475988.3,0,0,251220009.9,27,26.02,0.028856736,0.000268435,0.176361635,0,0.184414678,0.200359703,0.153652055,0.256086758,0
2016,NYJ,0.313,0,0.071581156,0.037940283,0.146823136,0.018361547,0.196887576,0.155664788,0.098857013,0.240283357,0.033601145,165919897.9,0,1,74847242.26,10,26.23,0.009302326,0.012470145,0.215637964,0.002036455,0.339032055,0.130106851,0.012093023,0.279321182,0
2016,PHI,0.438,0,0.077088437,0.08053433,0.037404977,0.049831522,0.260834352,0.160333075,0.159293002,0.142317701,0.032362602,150139192.3,6,1,140159392.3,1,26.49,0.110625683,0.000423512,0.076588726,0.04569467,0.042039097,0.306600094,0.138198515,0.279718253,0.00011145
2016,PIT,0.688,3,0.182162167,0.031366122,0.121155958,0.029226183,0.203600831,0.101434068,0.219717744,0.098897892,0.012439036,163416443.3,0,1,32888136.75,26,26.34,0.315074231,0.003327593,0.173360637,0.063992181,0.239179504,0.112044492,0.019895751,0.073125611,0
2016,SF,0.125,0,0.166027603,0.024860001,0.100455067,0.042691439,0.13640903,0.122595182,0.204315772,0.164254888,0.038391018,143161152.2,3,2,17206640.75,14,26.08,0,0.127270713,0.219871511,0.041703589,0.300426451,0.28098693,0.011353567,0.01838724,0
2016,SEA,0.656,2,0.140295615,0.018857541,0.096411668,0.093576097,0.046274164,0.160473096,0.118357101,0.284582531,0.041172188,159102607.8,0,2,73725121.12,17,25.6,0.000869511,0.052593007,0.021315446,0.05105273,0.132786783,0.374262468,0.074231414,0.289932302,0.002956338
2016,TB,0.563,0,0.054850716,0.068166289,0.134082549,0.030222142,0.189608411,0.213130312,0.108160957,0.181110383,0.020668242,175487243.7,0,0,87830947.55,19,25.7,0.343812966,0.028912272,0.165989702,0.055436509,0.100990395,0.073240157,0.00688692,0.191682391,0.033048688
2016,TEN,0.563,0,0.057395028,0.057769845,0.112620496,0.082774054,0.155456085,0.122124457,0.185952729,0.178411146,0.04749616,154237884.8,1,2,67574017.3,28,25.87,0.238829656,0.084364711,0.100051987,0,0.393020986,0.061563438,0.067628576,0.054540646,0
2016,WAS,0.531,0,0.171859736,0.018849192,0.178566524,0.063918862,0.198899096,0.079582819,0.120060115,0.148073126,0.020190531,152035473.6,0,0,122928076.7,16,26.36,0.002649709,0.029252782,0.161455573,0.029676736,0.394117647,0.081081081,0.102720367,0.198869458,0.000176647
2015,ARI,0.813,3,0.089721733,0.019529659,0.128144614,0.039295014,0.220970392,0.188751967,0.103913403,0.19632584,0.013347378,169668932.6,0,1,93537607.85,30,26.35,0.010438476,0.031554705,0.200963091,0.057277023,0.359334809,0.026290602,0.246246336,0.067894957,0
